2026-07-08 12:07:04,734 | INFO | ♾️  الوضع المستمر: كل 360 دقيقة. اضغط Ctrl+C للإيقاف.
2026-07-09 14:37:47,461 | WARNING | فشل البحث عن 'free AI video generator no watermark': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e1b0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:37:49,462 | INFO | 🔎 بحث عن: free text to video AI tool
2026-07-09 14:38:01,465 | WARNING | فشل البحث عن 'free text to video AI tool': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201fa70>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:38:03,466 | INFO | 🔎 بحث عن: AI video generator free trial no credit card
2026-07-09 14:38:15,472 | WARNING | فشل البحث عن 'AI video generator free trial no credit card': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e390>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:38:17,473 | INFO | 🔎 بحث عن: free image to video AI generator
2026-07-09 14:38:29,488 | WARNING | فشل البحث عن 'free image to video AI generator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201d1f0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:38:31,490 | INFO | 🔎 بحث عن: AI animation generator free online
2026-07-09 14:38:43,496 | WARNING | فشل البحث عن 'AI animation generator free online': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e491c0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:38:45,497 | INFO | 🔎 بحث عن: free AI avatar video creator
2026-07-09 14:38:57,501 | WARNING | فشل البحث عن 'free AI avatar video creator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e2e300>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:38:59,502 | INFO | 🔎 بحث عن: AI lip sync video generator free
2026-07-09 14:39:11,510 | WARNING | فشل البحث عن 'AI lip sync video generator free': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e48170>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:39:13,512 | INFO | 🔎 بحث عن: free AI video upscaler online
2026-07-09 14:39:25,517 | WARNING | فشل البحث عن 'free AI video upscaler online': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201cec0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:39:27,518 | INFO | 🔎 بحث عن: text to video AI open source
2026-07-09 14:39:39,532 | WARNING | فشل البحث عن 'text to video AI open source': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201da60>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:39:41,534 | INFO | 🔎 بحث عن: best new AI video tools 2026
2026-07-09 14:39:53,539 | WARNING | فشل البحث عن 'best new AI video tools 2026': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201fb60>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:39:55,541 | INFO | 🔎 بحث عن: AI video generator alternatives to Runway free
2026-07-09 14:40:07,549 | WARNING | فشل البحث عن 'AI video generator alternatives to Runway free': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201eae0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:40:09,551 | INFO | 🔎 بحث عن: site:producthunt.com AI video generator
2026-07-09 14:40:21,556 | WARNING | فشل البحث عن 'site:producthunt.com AI video generator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201eb40>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:40:23,558 | INFO | 🔎 بحث عن: site:github.com text-to-video model demo
2026-07-09 14:40:35,563 | WARNING | فشل البحث عن 'site:github.com text-to-video model demo': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201f710>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:40:37,566 | INFO | 🔎 بحث عن: مواقع توليد فيديو بالذكاء الاصطناعي مجانا
2026-07-09 14:40:49,572 | WARNING | فشل البحث عن 'مواقع توليد فيديو بالذكاء الاصطناعي مجانا': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201fd10>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:40:51,574 | INFO | 🔎 بحث عن: أفضل أدوات صناعة فيديو AI مجانية
2026-07-09 14:41:03,581 | WARNING | فشل البحث عن 'أفضل أدوات صناعة فيديو AI مجانية': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201fc20>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:41:58,828 | INFO | 💾 تم الحفظ: 15 موقع في data\sites.json و data\sites.csv
2026-07-09 14:41:58,829 | INFO | 📊 الإجمالي: 15 موقع | يعمل: 15 | جديد هذه الدورة: 0
2026-07-09 14:41:58,829 | INFO | 😴 في انتظار الدورة التالية بعد 1 دقيقة...
2026-07-09 14:42:58,830 | INFO | ============================================================
2026-07-09 14:42:58,831 | INFO | 🚀 بدء دورة بحث جديدة — 2026-07-09T12:42:58.831450+00:00
2026-07-09 14:42:58,833 | INFO | 🔎 بحث عن: free AI video generator no watermark
2026-07-09 14:43:10,870 | WARNING | فشل البحث عن 'free AI video generator no watermark': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201ea80>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:43:12,871 | INFO | 🔎 بحث عن: free text to video AI tool
2026-07-09 14:43:24,876 | WARNING | فشل البحث عن 'free text to video AI tool': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e9c0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:43:26,877 | INFO | 🔎 بحث عن: AI video generator free trial no credit card
2026-07-09 14:43:38,890 | WARNING | فشل البحث عن 'AI video generator free trial no credit card': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e2ee10>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:43:40,892 | INFO | 🔎 بحث عن: free image to video AI generator
2026-07-09 14:43:52,896 | WARNING | فشل البحث عن 'free image to video AI generator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e490a0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:43:54,898 | INFO | 🔎 بحث عن: AI animation generator free online
2026-07-09 14:44:06,903 | WARNING | فشل البحث عن 'AI animation generator free online': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201d4c0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:44:08,905 | INFO | 🔎 بحث عن: free AI avatar video creator
2026-07-09 14:44:20,908 | WARNING | فشل البحث عن 'free AI avatar video creator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201dc10>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:44:22,910 | INFO | 🔎 بحث عن: AI lip sync video generator free
2026-07-09 14:44:34,915 | WARNING | فشل البحث عن 'AI lip sync video generator free': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201da90>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:44:36,916 | INFO | 🔎 بحث عن: free AI video upscaler online
2026-07-09 14:44:48,933 | WARNING | فشل البحث عن 'free AI video upscaler online': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e150>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:44:50,934 | INFO | 🔎 بحث عن: text to video AI open source
2026-07-09 14:45:02,940 | WARNING | فشل البحث عن 'text to video AI open source': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e690>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:45:04,942 | INFO | 🔎 بحث عن: best new AI video tools 2026
2026-07-09 14:45:16,948 | WARNING | فشل البحث عن 'best new AI video tools 2026': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e2ec30>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:45:18,949 | INFO | 🔎 بحث عن: AI video generator alternatives to Runway free
2026-07-09 14:45:30,958 | WARNING | فشل البحث عن 'AI video generator alternatives to Runway free': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201e960>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:45:32,959 | INFO | 🔎 بحث عن: site:producthunt.com AI video generator
2026-07-09 14:45:44,966 | WARNING | فشل البحث عن 'site:producthunt.com AI video generator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201fc80>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:45:46,968 | INFO | 🔎 بحث عن: site:github.com text-to-video model demo
2026-07-09 14:45:58,976 | WARNING | فشل البحث عن 'site:github.com text-to-video model demo': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201eea0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:46:00,977 | INFO | 🔎 بحث عن: مواقع توليد فيديو بالذكاء الاصطناعي مجانا
2026-07-09 14:46:12,984 | WARNING | فشل البحث عن 'مواقع توليد فيديو بالذكاء الاصطناعي مجانا': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201d550>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:46:14,985 | INFO | 🔎 بحث عن: أفضل أدوات صناعة فيديو AI مجانية
2026-07-09 14:46:26,991 | WARNING | فشل البحث عن 'أفضل أدوات صناعة فيديو AI مجانية': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201cf80>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:47:22,032 | INFO | 💾 تم الحفظ: 15 موقع في data\sites.json و data\sites.csv
2026-07-09 14:47:22,032 | INFO | 📊 الإجمالي: 15 موقع | يعمل: 15 | جديد هذه الدورة: 0
2026-07-09 14:47:22,032 | INFO | 😴 في انتظار الدورة التالية بعد 1 دقيقة...
2026-07-09 14:48:22,034 | INFO | ============================================================
2026-07-09 14:48:22,034 | INFO | 🚀 بدء دورة بحث جديدة — 2026-07-09T12:48:22.034969+00:00
2026-07-09 14:48:22,036 | INFO | 🔎 بحث عن: free AI video generator no watermark
2026-07-09 14:48:34,057 | WARNING | فشل البحث عن 'free AI video generator no watermark': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e2e390>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:48:36,058 | INFO | 🔎 بحث عن: free text to video AI tool
2026-07-09 14:48:48,064 | WARNING | فشل البحث عن 'free text to video AI tool': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b01e483e0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:48:50,066 | INFO | 🔎 بحث عن: AI video generator free trial no credit card
2026-07-09 14:49:02,072 | WARNING | فشل البحث عن 'AI video generator free trial no credit card': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201eab0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:49:04,074 | INFO | 🔎 بحث عن: free image to video AI generator
2026-07-09 14:49:16,094 | WARNING | فشل البحث عن 'free image to video AI generator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201f2f0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:49:18,095 | INFO | 🔎 بحث عن: AI animation generator free online
2026-07-09 14:49:30,100 | WARNING | فشل البحث عن 'AI animation generator free online': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201df10>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:49:32,102 | INFO | 🔎 بحث عن: free AI avatar video creator
2026-07-09 14:49:44,108 | WARNING | فشل البحث عن 'free AI avatar video creator': HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x16b0201f2c0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=12)'))
2026-07-09 14:49:46,110 | INFO | 🔎 بحث عن: AI lip sync video generator free
